month,payer_id,location_id,claims,denied_claims,denied_amount,allowed_amount,denial_reason_id
2023-10-31,PY015,LC0051,4,0,0.0,2507.91,
2023-10-31,PY015,LC0052,11,0,0.0,6811.4,
2023-10-31,PY015,LC0053,1,0,0.0,1488.22,
2023-10-31,PY016,LC0001,11,0,0.0,8579.51,
2023-10-31,PY016,LC0003,2,0,0.0,709.53,
2023-10-31,PY016,LC0004,1,0,0.0,1371.4,
2023-10-31,PY016,LC0005,16,1,618.11,11623.53,DR002
2023-10-31,PY016,LC0006,9,0,0.0,3805.84,
2023-10-31,PY016,LC0007,2,1,166.44,453.78,DR016
2023-10-31,PY016,LC0008,6,0,0.0,9136.42,
2023-10-31,PY016,LC0009,15,0,0.0,8353.16,
2023-10-31,PY016,LC0010,2,0,0.0,2050.3900000000003,
2023-10-31,PY016,LC0011,5,1,216.12,4565.49,DR002
2023-10-31,PY016,LC0013,1,0,0.0,321.19,
2023-10-31,PY016,LC0014,1,0,0.0,508.78,
2023-10-31,PY016,LC0015,17,1,1205.15,8486.45,DR007
2023-10-31,PY016,LC0016,2,0,0.0,2130.77,
2023-10-31,PY016,LC0017,6,0,0.0,3059.12,
2023-10-31,PY016,LC0018,8,1,707.49,9941.07,DR007
2023-10-31,PY016,LC0019,14,1,488.44,20302.18,DR020
2023-10-31,PY016,LC0020,1,1,69.65,102.0,DR010
2023-10-31,PY016,LC0021,3,0,0.0,1215.15,
2023-10-31,PY016,LC0022,2,0,0.0,1351.38,
2023-10-31,PY016,LC0023,1,0,0.0,1503.6,
2023-10-31,PY016,LC0024,1,0,0.0,498.62,
2023-10-31,PY016,LC0025,6,0,0.0,2777.52,
2023-10-31,PY016,LC0026,7,0,0.0,9685.17,
2023-10-31,PY016,LC0027,12,1,815.91,6544.56,DR023
2023-10-31,PY016,LC0028,13,2,826.76,11749.93,DR005
2023-10-31,PY016,LC0029,6,1,91.68,1634.41,DR005
2023-10-31,PY016,LC0030,3,1,884.67,5155.42,DR004
2023-10-31,PY016,LC0031,12,2,2358.73,19915.25,DR002
2023-10-31,PY016,LC0032,1,0,0.0,276.84,
2023-10-31,PY016,LC0033,4,0,0.0,3364.13,
2023-10-31,PY016,LC0034,1,0,0.0,1371.9,
2023-10-31,PY016,LC0035,7,0,0.0,3821.53,
2023-10-31,PY016,LC0036,4,0,0.0,2880.2799999999997,
2023-10-31,PY016,LC0037,5,0,0.0,1365.0,
2023-10-31,PY016,LC0038,6,0,0.0,2196.63,
2023-10-31,PY016,LC0039,8,0,0.0,7268.889999999999,
2023-10-31,PY016,LC0041,11,1,329.29,6630.5,DR008
2023-10-31,PY016,LC0042,12,1,368.27,8910.21,DR016
2023-10-31,PY016,LC0043,9,1,967.1,5789.31,DR023
2023-10-31,PY016,LC0046,11,0,0.0,9054.64,
2023-10-31,PY016,LC0047,14,2,254.44,10690.71,DR016
2023-10-31,PY016,LC0048,2,0,0.0,2539.5699999999997,
2023-10-31,PY016,LC0049,17,4,592.79,11456.99,DR009
2023-10-31,PY016,LC0051,1,0,0.0,458.75,
2023-10-31,PY016,LC0052,7,1,629.68,4296.83,DR002
2023-10-31,PY016,LC0053,1,0,0.0,1469.7,
2023-11-30,PY001,LC0001,17,0,0.0,12142.93,
2023-11-30,PY001,LC0003,4,0,0.0,4860.52,
2023-11-30,PY001,LC0004,3,0,0.0,1548.37,
2023-11-30,PY001,LC0005,14,2,517.38,18355.9,DR006
2023-11-30,PY001,LC0006,6,0,0.0,2735.0,
2023-11-30,PY001,LC0008,6,1,789.21,6607.27,DR019
2023-11-30,PY001,LC0009,8,1,532.74,3010.7,DR016
2023-11-30,PY001,LC0010,1,1,388.75,492.66,DR003
2023-11-30,PY001,LC0011,9,0,0.0,12161.59,
2023-11-30,PY001,LC0012,1,0,0.0,369.55,
2023-11-30,PY001,LC0013,4,0,0.0,1836.53,
2023-11-30,PY001,LC0014,3,0,0.0,1071.84,
2023-11-30,PY001,LC0015,11,0,0.0,3894.36,
2023-11-30,PY001,LC0016,5,0,0.0,3484.24,
2023-11-30,PY001,LC0017,3,0,0.0,2704.05,
2023-11-30,PY001,LC0018,7,0,0.0,4324.3,
2023-11-30,PY001,LC0019,21,0,0.0,15305.99,
2023-11-30,PY001,LC0020,2,0,0.0,617.83,
2023-11-30,PY001,LC0021,5,0,0.0,2391.37,
2023-11-30,PY001,LC0022,5,1,1201.17,4983.64,DR002
2023-11-30,PY001,LC0023,5,0,0.0,3579.2700000000004,
2023-11-30,PY001,LC0024,1,0,0.0,626.96,
2023-11-30,PY001,LC0025,6,0,0.0,3227.02,
2023-11-30,PY001,LC0026,6,0,0.0,3546.63,
2023-11-30,PY001,LC0027,6,0,0.0,6082.46,
2023-11-30,PY001,LC0028,21,0,0.0,23999.36,
2023-11-30,PY001,LC0029,2,0,0.0,2604.27,
2023-11-30,PY001,LC0031,9,1,198.11,2974.84,DR018
2023-11-30,PY001,LC0032,5,0,0.0,3912.8,
2023-11-30,PY001,LC0033,5,0,0.0,4341.22,
2023-11-30,PY001,LC0034,1,0,0.0,984.57,
2023-11-30,PY001,LC0035,9,0,0.0,5305.25,
2023-11-30,PY001,LC0036,8,0,0.0,3793.87,
2023-11-30,PY001,LC0037,7,0,0.0,3325.87,
2023-11-30,PY001,LC0038,7,0,0.0,3196.19,
2023-11-30,PY001,LC0039,5,0,0.0,2875.9500000000003,
2023-11-30,PY001,LC0041,7,0,0.0,2885.55,
2023-11-30,PY001,LC0042,14,0,0.0,6201.83,
2023-11-30,PY001,LC0043,18,0,0.0,15930.73,
2023-11-30,PY001,LC0045,2,0,0.0,1060.03,
2023-11-30,PY001,LC0046,9,1,319.79,6329.05,DR020
2023-11-30,PY001,LC0047,10,0,0.0,7655.06,
2023-11-30,PY001,LC0048,4,1,191.6,1080.63,DR023
2023-11-30,PY001,LC0049,7,1,355.07,2710.2200000000003,DR024
2023-11-30,PY001,LC0051,1,0,0.0,810.65,
2023-11-30,PY001,LC0052,12,1,470.88,8970.65,DR018
2023-11-30,PY001,LC0053,1,0,0.0,350.21,
2023-11-30,PY002,LC0001,21,2,180.01,17044.45,DR006
2023-11-30,PY002,LC0002,1,0,0.0,1770.15,
2023-11-30,PY002,LC0003,3,0,0.0,2330.21,
2023-11-30,PY002,LC0004,2,0,0.0,977.01,
2023-11-30,PY002,LC0005,12,1,206.15,9195.27,DR006
2023-11-30,PY002,LC0006,6,0,0.0,3208.14,
2023-11-30,PY002,LC0007,3,1,333.08,2300.76,DR021
2023-11-30,PY002,LC0008,6,1,371.32,5803.19,DR019
2023-11-30,PY002,LC0009,11,2,202.85,5458.2,DR017
2023-11-30,PY002,LC0010,1,0,0.0,307.3,
2023-11-30,PY002,LC0011,12,1,278.76,7079.610000000001,DR012
2023-11-30,PY002,LC0013,3,0,0.0,2188.7,
2023-11-30,PY002,LC0014,1,0,0.0,154.19,
2023-11-30,PY002,LC0015,15,2,1090.97,10121.71,DR007
2023-11-30,PY002,LC0016,4,0,0.0,1916.9,
2023-11-30,PY002,LC0017,5,0,0.0,2082.49,
2023-11-30,PY002,LC0018,7,1,208.63,4812.59,DR006
2023-11-30,PY002,LC0019,16,0,0.0,25057.64,
2023-11-30,PY002,LC0021,7,1,81.62,7946.38,DR002
2023-11-30,PY002,LC0022,6,0,0.0,4172.889999999999,
2023-11-30,PY002,LC0023,2,1,593.22,1215.09,DR018
2023-11-30,PY002,LC0025,6,0,0.0,5499.24,
2023-11-30,PY002,LC0026,4,0,0.0,3398.06,
2023-11-30,PY002,LC0027,8,0,0.0,2617.21,
2023-11-30,PY002,LC0028,13,0,0.0,11306.48,
2023-11-30,PY002,LC0029,3,0,0.0,2909.41,
2023-11-30,PY002,LC0030,3,0,0.0,1930.6,
2023-11-30,PY002,LC0031,10,0,0.0,8112.400000000001,
2023-11-30,PY002,LC0032,4,0,0.0,1704.84,
2023-11-30,PY002,LC0033,4,0,0.0,2997.87,
2023-11-30,PY002,LC0034,1,1,361.55,391.77,DR023
2023-11-30,PY002,LC0035,6,0,0.0,6557.45,
2023-11-30,PY002,LC0036,1,0,0.0,1244.26,
2023-11-30,PY002,LC0037,6,1,425.77,2283.12,DR018
2023-11-30,PY002,LC0038,3,1,514.58,2729.69,DR020
2023-11-30,PY002,LC0039,4,0,0.0,2658.17,
2023-11-30,PY002,LC0041,9,0,0.0,2793.33,
2023-11-30,PY002,LC0042,12,1,249.15,10870.41,DR007
2023-11-30,PY002,LC0043,4,0,0.0,4446.07,
2023-11-30,PY002,LC0046,6,0,0.0,3924.4,
2023-11-30,PY002,LC0047,11,0,0.0,6423.11,
2023-11-30,PY002,LC0048,5,0,0.0,7655.83,
2023-11-30,PY002,LC0049,11,0,0.0,7835.37,
2023-11-30,PY002,LC0052,10,0,0.0,7933.12,
2023-11-30,PY003,LC0001,14,0,0.0,8981.93,
2023-11-30,PY003,LC0002,1,0,0.0,475.86,
2023-11-30,PY003,LC0003,2,0,0.0,472.33,
2023-11-30,PY003,LC0004,2,0,0.0,1274.42,
2023-11-30,PY003,LC0005,8,0,0.0,8184.98,
2023-11-30,PY003,LC0006,11,0,0.0,5909.04,
2023-11-30,PY003,LC0007,2,0,0.0,919.33,
2023-11-30,PY003,LC0008,4,0,0.0,7217.16,
2023-11-30,PY003,LC0009,9,1,139.17,4344.93,DR005
2023-11-30,PY003,LC0010,5,0,0.0,3712.15,
2023-11-30,PY003,LC0011,6,0,0.0,5287.14,
2023-11-30,PY003,LC0012,1,0,0.0,668.35,
2023-11-30,PY003,LC0013,6,1,503.3,2380.31,DR012
2023-11-30,PY003,LC0014,1,0,0.0,388.92,
2023-11-30,PY003,LC0015,16,1,152.3,10728.9,DR023
2023-11-30,PY003,LC0016,3,0,0.0,2502.98,
2023-11-30,PY003,LC0017,3,0,0.0,2197.15,
2023-11-30,PY003,LC0018,11,0,0.0,4580.76,
2023-11-30,PY003,LC0019,23,2,500.32,22068.89,DR012
2023-11-30,PY003,LC0020,5,1,466.37,3518.1899999999996,DR016
2023-11-30,PY003,LC0021,7,0,0.0,6114.1,
2023-11-30,PY003,LC0022,5,0,0.0,2369.84,
2023-11-30,PY003,LC0023,1,0,0.0,150.7,
2023-11-30,PY003,LC0025,5,0,0.0,3026.08,
2023-11-30,PY003,LC0026,10,0,0.0,8206.710000000001,
2023-11-30,PY003,LC0027,6,1,116.24,2176.45,DR002
2023-11-30,PY003,LC0028,16,2,1616.84,9776.91,DR007
2023-11-30,PY003,LC0029,4,0,0.0,5045.2300000000005,
2023-11-30,PY003,LC0030,1,0,0.0,720.65,
2023-11-30,PY003,LC0031,7,0,0.0,4176.71,
2023-11-30,PY003,LC0032,2,0,0.0,6427.509999999999,
2023-11-30,PY003,LC0033,9,0,0.0,6113.63,
2023-11-30,PY003,LC0034,1,0,0.0,1752.99,
2023-11-30,PY003,LC0035,8,0,0.0,3319.54,
2023-11-30,PY003,LC0036,4,2,1005.16,2485.31,DR003
2023-11-30,PY003,LC0037,9,0,0.0,4507.71,
2023-11-30,PY003,LC0038,1,0,0.0,355.11,
2023-11-30,PY003,LC0039,8,0,0.0,8212.37,
2023-11-30,PY003,LC0041,7,0,0.0,11821.2,
2023-11-30,PY003,LC0042,27,1,240.98,24709.46,DR006
2023-11-30,PY003,LC0043,12,0,0.0,4948.91,
2023-11-30,PY003,LC0046,13,1,154.02,10711.990000000002,DR003
2023-11-30,PY003,LC0047,7,1,143.06,2721.91,DR005
2023-11-30,PY003,LC0048,4,0,0.0,7069.12,
2023-11-30,PY003,LC0049,13,0,0.0,7697.389999999999,
2023-11-30,PY003,LC0051,1,0,0.0,719.99,
2023-11-30,PY003,LC0052,14,0,0.0,10834.67,
2023-11-30,PY004,LC0001,11,1,1140.24,10669.2,DR006
2023-11-30,PY004,LC0003,5,0,0.0,2247.87,
2023-11-30,PY004,LC0004,1,0,0.0,614.78,
2023-11-30,PY004,LC0005,15,1,27.15,10796.17,DR003
2023-11-30,PY004,LC0006,5,1,21.27,5819.26,DR012
2023-11-30,PY004,LC0007,5,2,417.85,2394.28,DR002
2023-11-30,PY004,LC0008,9,1,11.2,8776.48,DR018
2023-11-30,PY004,LC0009,9,0,0.0,6780.79,
2023-11-30,PY004,LC0010,3,0,0.0,960.97,
2023-11-30,PY004,LC0011,6,1,49.13,3344.05,DR020
2023-11-30,PY004,LC0012,2,0,0.0,1044.06,
2023-11-30,PY004,LC0013,4,0,0.0,5179.6,
2023-11-30,PY004,LC0014,4,1,95.77,1584.69,DR023
2023-11-30,PY004,LC0015,11,0,0.0,7223.26,
2023-11-30,PY004,LC0016,4,0,0.0,2422.3599999999997,
2023-11-30,PY004,LC0017,2,0,0.0,2116.9700000000003,
2023-11-30,PY004,LC0018,8,0,0.0,7657.23,
2023-11-30,PY004,LC0019,14,1,1180.73,10693.15,DR015
2023-11-30,PY004,LC0020,1,0,0.0,636.09,
2023-11-30,PY004,LC0021,4,0,0.0,3645.86,
2023-11-30,PY004,LC0022,4,0,0.0,5060.25,
2023-11-30,PY004,LC0023,3,0,0.0,1012.17,
2023-11-30,PY004,LC0025,4,0,0.0,3150.92,
2023-11-30,PY004,LC0026,10,2,1499.36,20680.93,DR002
2023-11-30,PY004,LC0027,10,1,207.89,4826.91,DR024
2023-11-30,PY004,LC0028,16,1,220.64,18324.9,DR007
2023-11-30,PY004,LC0030,3,0,0.0,4060.66,
2023-11-30,PY004,LC0031,6,1,261.88,5642.22,DR012
2023-11-30,PY004,LC0032,2,0,0.0,516.99,
2023-11-30,PY004,LC0033,5,0,0.0,3233.15,
2023-11-30,PY004,LC0034,1,0,0.0,614.11,
2023-11-30,PY004,LC0035,10,0,0.0,14177.66,
2023-11-30,PY004,LC0036,6,0,0.0,6370.02,
2023-11-30,PY004,LC0037,7,0,0.0,3856.54,
2023-11-30,PY004,LC0038,7,0,0.0,7896.45,
2023-11-30,PY004,LC0039,2,0,0.0,2847.88,
2023-11-30,PY004,LC0040,1,0,0.0,1260.13,
2023-11-30,PY004,LC0041,10,1,273.95,6912.4,DR004
2023-11-30,PY004,LC0042,10,2,390.24,7982.78,DR002
2023-11-30,PY004,LC0043,15,1,82.97,6227.46,DR019
2023-11-30,PY004,LC0045,3,1,634.38,1276.21,DR014
2023-11-30,PY004,LC0046,8,0,0.0,6235.3,
2023-11-30,PY004,LC0047,11,0,0.0,5413.67,
2023-11-30,PY004,LC0049,6,0,0.0,5399.0599999999995,
2023-11-30,PY004,LC0051,1,0,0.0,373.17,
2023-11-30,PY004,LC0052,18,2,1376.11,11165.99,DR013
2023-11-30,PY005,LC0001,15,0,0.0,6904.41,
2023-11-30,PY005,LC0003,7,0,0.0,3606.36,
2023-11-30,PY005,LC0004,3,0,0.0,1138.15,
2023-11-30,PY005,LC0005,8,1,6185.66,10934.74,DR001
2023-11-30,PY005,LC0006,8,0,0.0,7473.87,
2023-11-30,PY005,LC0007,2,0,0.0,619.3399999999999,
2023-11-30,PY005,LC0008,4,0,0.0,3634.07,
2023-11-30,PY005,LC0009,6,0,0.0,4283.009999999999,
2023-11-30,PY005,LC0010,3,0,0.0,1198.58,
2023-11-30,PY005,LC0011,5,0,0.0,2072.48,
2023-11-30,PY005,LC0012,1,0,0.0,399.77,
2023-11-30,PY005,LC0013,3,0,0.0,2100.99,
2023-11-30,PY005,LC0015,22,1,1016.7,12298.93,DR008
2023-11-30,PY005,LC0016,3,0,0.0,1608.68,
2023-11-30,PY005,LC0017,2,0,0.0,694.5699999999999,
2023-11-30,PY005,LC0018,7,1,306.63,14919.83,DR017
2023-11-30,PY005,LC0019,16,1,502.42,18801.56,DR005
2023-11-30,PY005,LC0020,3,0,0.0,1255.34,
2023-11-30,PY005,LC0021,4,1,470.44,2779.59,DR023
2023-11-30,PY005,LC0022,5,0,0.0,4478.0199999999995,
2023-11-30,PY005,LC0023,1,0,0.0,189.52,
2023-11-30,PY005,LC0024,1,0,0.0,792.61,
2023-11-30,PY005,LC0025,7,0,0.0,7241.92,
2023-11-30,PY005,LC0026,8,0,0.0,6592.1,
2023-11-30,PY005,LC0027,5,0,0.0,4365.53,
2023-11-30,PY005,LC0028,12,1,551.96,9375.9,DR005
2023-11-30,PY005,LC0029,3,0,0.0,3607.31,
2023-11-30,PY005,LC0030,4,0,0.0,2403.27,
2023-11-30,PY005,LC0031,12,1,838.0,8989.67,DR011
2023-11-30,PY005,LC0032,2,0,0.0,1312.52,
2023-11-30,PY005,LC0033,2,1,170.16,709.4300000000001,DR002
2023-11-30,PY005,LC0034,7,0,0.0,7553.52,
2023-11-30,PY005,LC0035,12,2,1444.16,15234.63,DR014
2023-11-30,PY005,LC0036,4,0,0.0,1156.34,
2023-11-30,PY005,LC0037,6,0,0.0,3969.62,
2023-11-30,PY005,LC0038,4,0,0.0,4705.3,
2023-11-30,PY005,LC0039,4,1,536.08,10087.94,DR002
2023-11-30,PY005,LC0041,4,0,0.0,1886.43,
2023-11-30,PY005,LC0042,11,3,2549.26,9148.32,DR004
2023-11-30,PY005,LC0043,3,0,0.0,4305.0,
2023-11-30,PY005,LC0045,1,0,0.0,425.95,
2023-11-30,PY005,LC0046,14,0,0.0,6676.92,
2023-11-30,PY005,LC0047,11,1,529.43,6145.3099999999995,DR002
2023-11-30,PY005,LC0048,7,0,0.0,3267.5,
2023-11-30,PY005,LC0049,17,2,696.78,9228.89,DR007
2023-11-30,PY005,LC0051,2,0,0.0,1532.21,
2023-11-30,PY005,LC0052,9,1,251.95,5962.05,DR019
2023-11-30,PY005,LC0053,1,0,0.0,215.18,
2023-11-30,PY006,LC0001,11,3,811.1800000000001,6094.400000000001,DR002
2023-11-30,PY006,LC0003,5,0,0.0,3204.24,
2023-11-30,PY006,LC0004,1,0,0.0,1845.01,
2023-11-30,PY006,LC0005,7,0,0.0,7867.89,
2023-11-30,PY006,LC0006,11,1,286.36,6763.27,DR001
2023-11-30,PY006,LC0007,3,0,0.0,2393.6099999999997,
2023-11-30,PY006,LC0009,11,1,169.15,9048.31,DR006
2023-11-30,PY006,LC0010,2,0,0.0,1322.33,
2023-11-30,PY006,LC0011,9,0,0.0,6330.53,
2023-11-30,PY006,LC0012,1,0,0.0,322.74,
2023-11-30,PY006,LC0013,7,0,0.0,3625.76,
2023-11-30,PY006,LC0015,19,3,1805.1800000000003,12264.21,DR001
2023-11-30,PY006,LC0016,5,0,0.0,4858.63,
2023-11-30,PY006,LC0017,3,0,0.0,3433.81,
2023-11-30,PY006,LC0018,9,0,0.0,13624.01,
2023-11-30,PY006,LC0019,14,1,183.58,12344.11,DR003
2023-11-30,PY006,LC0020,4,0,0.0,1370.55,
2023-11-30,PY006,LC0021,4,0,0.0,7358.92,
2023-11-30,PY006,LC0022,4,0,0.0,4233.27,
2023-11-30,PY006,LC0023,3,0,0.0,1447.33,
2023-11-30,PY006,LC0024,1,0,0.0,173.48,
2023-11-30,PY006,LC0025,5,0,0.0,3794.19,
2023-11-30,PY006,LC0026,8,0,0.0,5623.84,
2023-11-30,PY006,LC0027,6,2,263.65,3309.91,DR023
2023-11-30,PY006,LC0028,16,2,1111.94,13523.67,DR012
2023-11-30,PY006,LC0029,3,0,0.0,4070.65,
2023-11-30,PY006,LC0030,3,0,0.0,1648.06,
2023-11-30,PY006,LC0031,16,1,508.39,10500.75,DR002
2023-11-30,PY006,LC0032,5,0,0.0,4115.4,
2023-11-30,PY006,LC0033,5,0,0.0,4370.31,
2023-11-30,PY006,LC0034,1,0,0.0,1212.46,
2023-11-30,PY006,LC0035,7,0,0.0,5980.65,
2023-11-30,PY006,LC0036,5,0,0.0,4863.62,
2023-11-30,PY006,LC0037,11,0,0.0,8181.96,
2023-11-30,PY006,LC0038,5,0,0.0,2381.79,
2023-11-30,PY006,LC0039,6,1,354.36,5792.36,DR022
2023-11-30,PY006,LC0040,1,0,0.0,615.79,
2023-11-30,PY006,LC0041,6,0,0.0,4519.14,
2023-11-30,PY006,LC0042,19,1,371.8,12293.52,DR006
2023-11-30,PY006,LC0043,7,1,223.96,7776.51,DR004
2023-11-30,PY006,LC0046,8,0,0.0,6851.14,
2023-11-30,PY006,LC0047,3,0,0.0,1420.48,
2023-11-30,PY006,LC0048,4,0,0.0,9030.25,
2023-11-30,PY006,LC0049,19,1,295.42,9656.87,DR024
2023-11-30,PY006,LC0051,1,0,0.0,44.47,
2023-11-30,PY006,LC0052,6,1,166.62,5652.9,DR021
2023-11-30,PY007,LC0001,14,1,136.67,10226.93,DR010
2023-11-30,PY007,LC0003,6,0,0.0,3258.57,
2023-11-30,PY007,LC0004,4,0,0.0,1501.7,
2023-11-30,PY007,LC0005,18,0,0.0,13879.0,
2023-11-30,PY007,LC0006,7,0,0.0,12648.09,
2023-11-30,PY007,LC0007,2,0,0.0,1091.66,
2023-11-30,PY007,LC0008,3,0,0.0,3869.39,
2023-11-30,PY007,LC0009,6,0,0.0,3544.69,
2023-11-30,PY007,LC0010,4,0,0.0,1370.3,
2023-11-30,PY007,LC0011,9,0,0.0,4589.56,
2023-11-30,PY007,LC0012,1,1,2170.06,2564.72,DR006
2023-11-30,PY007,LC0013,3,1,158.5,1041.72,DR007
2023-11-30,PY007,LC0014,1,0,0.0,288.55,
2023-11-30,PY007,LC0015,14,2,196.75,8773.38,DR007
2023-11-30,PY007,LC0016,3,0,0.0,3136.12,
2023-11-30,PY007,LC0017,3,0,0.0,1049.31,
2023-11-30,PY007,LC0018,10,1,683.16,13214.97,DR004
2023-11-30,PY007,LC0019,11,0,0.0,14457.78,
2023-11-30,PY007,LC0020,4,1,148.18,1827.44,DR014
2023-11-30,PY007,LC0021,7,1,394.5,11458.06,DR002
2023-11-30,PY007,LC0022,6,0,0.0,7501.98,
2023-11-30,PY007,LC0023,1,0,0.0,231.62,
2023-11-30,PY007,LC0024,1,0,0.0,568.65,
2023-11-30,PY007,LC0025,9,0,0.0,3252.59,
2023-11-30,PY007,LC0026,8,1,1578.8,8659.55,DR006
2023-11-30,PY007,LC0027,8,0,0.0,8982.93,
2023-11-30,PY007,LC0028,22,0,0.0,14339.82,
2023-11-30,PY007,LC0029,2,1,1717.74,2430.21,DR024
2023-11-30,PY007,LC0030,3,0,0.0,6968.59,
2023-11-30,PY007,LC0031,10,2,639.92,5882.05,DR016
2023-11-30,PY007,LC0032,2,0,0.0,1394.86,
2023-11-30,PY007,LC0033,8,0,0.0,4163.88,
2023-11-30,PY007,LC0034,2,0,0.0,12401.23,
2023-11-30,PY007,LC0035,10,0,0.0,6013.11,
2023-11-30,PY007,LC0036,6,2,1006.08,3783.51,DR002
2023-11-30,PY007,LC0037,4,0,0.0,2754.5299999999997,
2023-11-30,PY007,LC0038,6,0,0.0,2221.38,
2023-11-30,PY007,LC0039,7,1,1433.22,6531.29,DR002
2023-11-30,PY007,LC0040,1,0,0.0,555.73,
2023-11-30,PY007,LC0041,10,1,212.75,6985.23,DR016
2023-11-30,PY007,LC0042,9,1,267.28,5900.31,DR007
2023-11-30,PY007,LC0043,11,0,0.0,7218.21,
2023-11-30,PY007,LC0046,8,0,0.0,4887.41,
2023-11-30,PY007,LC0047,15,1,27.4,10827.4,DR004
2023-11-30,PY007,LC0048,2,0,0.0,1031.24,
2023-11-30,PY007,LC0049,12,1,151.14,7562.51,DR019
2023-11-30,PY007,LC0052,13,1,411.38,13521.7,DR006
2023-11-30,PY007,LC0053,1,0,0.0,634.51,
2023-11-30,PY008,LC0001,11,0,0.0,10103.82,
2023-11-30,PY008,LC0002,1,0,0.0,136.41,
2023-11-30,PY008,LC0003,7,0,0.0,3762.34,
2023-11-30,PY008,LC0004,2,0,0.0,2422.65,
2023-11-30,PY008,LC0005,6,0,0.0,7461.69,
2023-11-30,PY008,LC0006,9,2,554.4200000000001,5513.46,DR013
2023-11-30,PY008,LC0007,2,0,0.0,678.5999999999999,
2023-11-30,PY008,LC0008,3,0,0.0,3129.66,
2023-11-30,PY008,LC0009,11,0,0.0,9083.64,
2023-11-30,PY008,LC0010,6,1,229.02,4238.34,DR021
2023-11-30,PY008,LC0011,8,0,0.0,6531.389999999999,
2023-11-30,PY008,LC0012,1,0,0.0,775.24,
2023-11-30,PY008,LC0013,1,0,0.0,570.62,
2023-11-30,PY008,LC0014,1,0,0.0,720.63,
2023-11-30,PY008,LC0015,15,1,874.34,8019.06,DR004
2023-11-30,PY008,LC0016,4,0,0.0,1883.96,
2023-11-30,PY008,LC0017,5,0,0.0,5861.59,
2023-11-30,PY008,LC0018,9,1,50.21,10733.62,DR003
2023-11-30,PY008,LC0019,17,2,681.67,14032.64,DR018
2023-11-30,PY008,LC0020,2,0,0.0,823.3299999999999,
2023-11-30,PY008,LC0021,4,0,0.0,1843.36,
2023-11-30,PY008,LC0022,4,0,0.0,3225.6,
2023-11-30,PY008,LC0023,2,0,0.0,561.76,
2023-11-30,PY008,LC0024,1,0,0.0,230.49,
2023-11-30,PY008,LC0025,7,0,0.0,4647.8,
2023-11-30,PY008,LC0026,9,0,0.0,8956.84,
2023-11-30,PY008,LC0027,2,0,0.0,384.15,
2023-11-30,PY008,LC0028,12,0,0.0,6333.15,
2023-11-30,PY008,LC0029,4,1,319.61,1832.71,DR017
2023-11-30,PY008,LC0031,10,1,583.5,6827.29,DR006
2023-11-30,PY008,LC0032,3,1,446.1,1931.68,DR019
2023-11-30,PY008,LC0033,3,0,0.0,2737.19,
2023-11-30,PY008,LC0034,1,1,661.15,1119.69,DR020
2023-11-30,PY008,LC0035,11,1,124.55,8597.82,DR011
2023-11-30,PY008,LC0036,7,1,1039.57,3937.27,DR016
2023-11-30,PY008,LC0037,5,0,0.0,1462.85,
2023-11-30,PY008,LC0038,2,1,172.27,603.5699999999999,DR002
2023-11-30,PY008,LC0039,8,0,0.0,8599.31,
2023-11-30,PY008,LC0041,4,0,0.0,2583.78,
2023-11-30,PY008,LC0042,11,1,404.33,6875.93,DR004
2023-11-30,PY008,LC0043,10,0,0.0,9101.57,
2023-11-30,PY008,LC0044,1,0,0.0,601.26,
2023-11-30,PY008,LC0046,15,2,290.7,6031.39,DR019
2023-11-30,PY008,LC0047,16,1,301.84,12680.92,DR011
2023-11-30,PY008,LC0048,2,0,0.0,4458.25,
2023-11-30,PY008,LC0049,11,1,1571.4,6090.51,DR011
2023-11-30,PY008,LC0051,1,1,228.69,312.41,DR003
2023-11-30,PY008,LC0052,11,1,730.44,9905.02,DR002
2023-11-30,PY009,LC0001,61,3,142.45,30561.26,DR020
2023-11-30,PY009,LC0002,2,0,0.0,3609.0,
2023-11-30,PY009,LC0003,23,1,363.37,8702.23,DR002
2023-11-30,PY009,LC0004,11,1,273.23,6178.45,DR020
2023-11-30,PY009,LC0005,41,3,367.85,29440.03,DR003
2023-11-30,PY009,LC0006,26,1,555.84,11205.58,DR002
2023-11-30,PY009,LC0007,14,1,772.71,5869.9400000000005,DR018
2023-11-30,PY009,LC0008,13,2,1315.3300000000002,10565.34,DR014
2023-11-30,PY009,LC0009,24,2,296.94,11090.93,DR001
2023-11-30,PY009,LC0010,4,0,0.0,866.84,
2023-11-30,PY009,LC0011,14,0,0.0,8746.38,
2023-11-30,PY009,LC0012,2,0,0.0,736.05,
2023-11-30,PY009,LC0013,11,0,0.0,3937.6,
2023-11-30,PY009,LC0015,51,2,370.75,20203.51,DR002
2023-11-30,PY009,LC0016,17,0,0.0,9643.24,
2023-11-30,PY009,LC0017,22,1,247.62,10444.13,DR019
2023-11-30,PY009,LC0018,39,3,1358.0,26909.78,DR002
2023-11-30,PY009,LC0019,59,6,1473.4499999999998,36445.3,DR002
2023-11-30,PY009,LC0020,5,0,0.0,2821.37,
2023-11-30,PY009,LC0021,13,0,0.0,4222.3099999999995,
2023-11-30,PY009,LC0022,21,1,284.52,15435.08,DR012
2023-11-30,PY009,LC0023,7,0,0.0,2470.71,
2023-11-30,PY009,LC0024,4,0,0.0,1460.96,
