month,payer_id,location_id,claims,charge_amount,allowed_amount,net_allowed_after_denial,paid_amount_total
2023-12-31,PY002,LC0021,4,2347.8199999999997,2375.63,2375.63,2288.81
2023-12-31,PY002,LC0022,6,5644.84,5453.48,5453.48,5200.67
2023-12-31,PY002,LC0023,2,1528.48,1606.13,1606.13,1505.1
2023-12-31,PY002,LC0024,1,216.42,202.08,202.08,192.02
2023-12-31,PY002,LC0025,8,6253.59,6229.9,6229.9,5876.09
2023-12-31,PY002,LC0026,10,9334.84,9120.65,9120.65,8751.26
2023-12-31,PY002,LC0027,6,2994.61,3056.2500000000005,3056.2500000000005,2923.4500000000003
2023-12-31,PY002,LC0028,9,4664.18,4653.67,4653.67,4501.76
2023-12-31,PY002,LC0029,1,960.95,1026.47,1026.47,977.49
2023-12-31,PY002,LC0030,5,2363.75,2396.84,2396.84,2328.6099999999997
2023-12-31,PY002,LC0031,8,3287.2799999999997,3221.57,3221.57,3063.21
2023-12-31,PY002,LC0032,1,351.54,311.64,311.64,309.17
2023-12-31,PY002,LC0033,4,1705.8799999999999,1710.62,1217.93,1166.03
2023-12-31,PY002,LC0034,2,1937.85,1911.1399999999999,1911.1399999999999,1804.12
2023-12-31,PY002,LC0035,9,6623.07,6712.3099999999995,6033.11,5667.97
2023-12-31,PY002,LC0036,5,2633.07,2395.02,2395.02,2307.86
2023-12-31,PY002,LC0037,6,3500.43,3593.21,3593.21,3399.83
2023-12-31,PY002,LC0038,6,1422.73,1389.46,1389.46,1349.1
2023-12-31,PY002,LC0039,13,7762.49,7375.98,7375.98,7024.09
2023-12-31,PY002,LC0040,1,399.4,371.8,371.8,349.04
2023-12-31,PY002,LC0041,6,3954.41,4209.88,4209.88,4082.14
2023-12-31,PY002,LC0042,14,8376.33,8268.5,8268.5,7857.89
2023-12-31,PY002,LC0043,11,9932.57,10374.97,10269.99,9683.869999999999
2023-12-31,PY002,LC0046,14,6990.1,7347.9400000000005,7101.71,6745.37
2023-12-31,PY002,LC0047,15,6099.64,6273.87,6273.87,5860.65
2023-12-31,PY002,LC0048,3,1535.26,1443.9299999999998,1443.9299999999998,1431.85
2023-12-31,PY002,LC0049,14,14159.86,14601.68,14532.0,13689.19
2023-12-31,PY002,LC0051,1,278.44,262.49,262.49,246.65
2023-12-31,PY002,LC0052,25,20578.39,20798.83,19683.36,18483.2
2023-12-31,PY003,LC0001,14,8571.49,8526.24,8328.15,7794.76
2023-12-31,PY003,LC0002,1,869.11,878.33,878.33,868.62
2023-12-31,PY003,LC0003,5,6130.97,5708.56,5708.56,5309.46
2023-12-31,PY003,LC0004,2,1317.46,1436.8899999999999,1436.8899999999999,1321.63
2023-12-31,PY003,LC0005,10,8417.81,8695.779999999999,8452.26,8053.73
2023-12-31,PY003,LC0006,12,9542.81,9501.91,8284.109999999999,7756.99
2023-12-31,PY003,LC0007,2,604.8499999999999,625.45,625.45,620.24
2023-12-31,PY003,LC0008,2,1490.0500000000002,1597.6,1597.6,1461.6399999999999
2023-12-31,PY003,LC0009,7,4763.3,4470.08,4470.08,4216.63
2023-12-31,PY003,LC0010,1,827.35,864.29,864.29,815.67
2023-12-31,PY003,LC0011,4,1704.27,1745.9499999999998,1745.9499999999998,1638.96
2023-12-31,PY003,LC0012,1,157.67,154.62,154.62,140.29
2023-12-31,PY003,LC0013,5,1976.69,1913.4,1913.4,1840.75
2023-12-31,PY003,LC0014,3,1921.5300000000002,1791.56,1791.56,1731.53
2023-12-31,PY003,LC0015,16,9106.6,9088.86,9088.86,8560.08
2023-12-31,PY003,LC0016,5,5983.9400000000005,5946.14,5946.14,5598.33
2023-12-31,PY003,LC0017,3,3505.9399999999996,3199.2699999999995,3199.2699999999995,2986.7
2023-12-31,PY003,LC0018,13,11057.52,11142.52,10710.78,10176.69
2023-12-31,PY003,LC0019,21,36102.1,35587.69,32403.29,30752.02
2023-12-31,PY003,LC0020,1,1444.86,1558.81,1558.81,1483.12
2023-12-31,PY003,LC0021,6,5740.25,6034.38,6034.38,5761.59
2023-12-31,PY003,LC0022,5,6427.9,6089.46,3652.46,3486.7599999999998
2023-12-31,PY003,LC0023,1,112.64,118.75,118.75,108.58
2023-12-31,PY003,LC0024,2,445.61,452.37,452.37,443.72
2023-12-31,PY003,LC0025,7,2985.48,2840.8199999999997,2840.8199999999997,2647.97
2023-12-31,PY003,LC0026,9,7341.139999999999,7265.79,7265.79,6829.46
2023-12-31,PY003,LC0027,8,7832.21,8161.72,8161.72,7935.35
2023-12-31,PY003,LC0028,17,11106.59,11303.39,11303.39,10745.61
2023-12-31,PY003,LC0029,7,4715.46,4479.65,4479.65,4180.34
2023-12-31,PY003,LC0030,2,683.21,752.0200000000001,752.0200000000001,740.48
2023-12-31,PY003,LC0031,12,5863.15,5712.26,5469.7,5177.34
2023-12-31,PY003,LC0032,1,840.24,923.98,923.98,906.66
2023-12-31,PY003,LC0033,5,2607.93,2537.61,2435.71,2307.68
2023-12-31,PY003,LC0034,2,1351.16,1498.0600000000002,661.84,638.12
2023-12-31,PY003,LC0035,10,3952.41,3935.39,3391.9900000000002,3260.45
2023-12-31,PY003,LC0036,3,3213.28,3185.8500000000004,3185.8500000000004,2972.29
2023-12-31,PY003,LC0037,7,4313.62,4235.35,4235.35,4036.94
2023-12-31,PY003,LC0038,3,962.4699999999999,908.04,908.04,859.77
2023-12-31,PY003,LC0039,3,1231.43,1272.5700000000002,1272.5700000000002,1186.53
2023-12-31,PY003,LC0040,1,1972.16,2222.05,2222.05,2153.9
2023-12-31,PY003,LC0041,7,3079.26,2975.52,2975.52,2841.5
2023-12-31,PY003,LC0042,12,8584.03,8857.72,8857.72,8409.630000000001
2023-12-31,PY003,LC0043,11,9183.07,9220.01,8796.130000000001,8403.96
2023-12-31,PY003,LC0045,2,4651.18,4583.54,4583.54,4347.83
2023-12-31,PY003,LC0046,11,10745.51,11212.449999999999,7701.85,7156.61
2023-12-31,PY003,LC0047,13,12726.22,12680.01,12151.89,11469.11
2023-12-31,PY003,LC0048,4,2568.8,2436.4300000000003,2436.4300000000003,2282.83
2023-12-31,PY003,LC0049,14,6370.62,6367.9800000000005,6320.33,6059.16
2023-12-31,PY003,LC0052,11,4332.88,4539.55,4381.91,4149.2
2023-12-31,PY004,LC0001,8,6333.81,5931.51,5931.51,5657.33
2023-12-31,PY004,LC0003,6,4316.8,4467.64,4467.64,4259.32
2023-12-31,PY004,LC0004,3,3794.6400000000003,3441.3899999999994,3441.3899999999994,3284.15
2023-12-31,PY004,LC0005,15,8641.529999999999,8606.85,8606.85,8174.18
2023-12-31,PY004,LC0006,7,5116.74,5246.08,5246.08,5045.94
2023-12-31,PY004,LC0007,5,3275.86,3200.95,3200.95,3033.01
2023-12-31,PY004,LC0008,2,1182.71,1168.96,1168.96,1149.12
2023-12-31,PY004,LC0009,9,5945.48,5862.4,5698.15,5392.69
2023-12-31,PY004,LC0010,1,540.96,583.7,583.7,532.01
2023-12-31,PY004,LC0011,14,12990.12,12989.78,12989.78,12214.97
2023-12-31,PY004,LC0012,1,812.25,739.14,739.14,690.25
2023-12-31,PY004,LC0013,3,2169.4399999999996,2147.24,2147.24,2067.27
2023-12-31,PY004,LC0014,1,607.82,608.5,331.69,313.56
2023-12-31,PY004,LC0015,13,4950.01,4957.36,4957.36,4771.32
2023-12-31,PY004,LC0016,3,1382.21,1310.33,1310.33,1229.69
2023-12-31,PY004,LC0017,5,3735.53,3480.33,3480.33,3263.62
2023-12-31,PY004,LC0018,10,8636.8,8796.119999999999,8699.35,8374.99
2023-12-31,PY004,LC0019,16,11798.36,11997.369999999999,11997.369999999999,11404.07
2023-12-31,PY004,LC0020,3,1204.86,1322.98,1322.98,1305.04
2023-12-31,PY004,LC0021,4,2111.23,2185.92,1387.58,1320.27
2023-12-31,PY004,LC0022,4,2747.91,2776.54,2776.54,2659.05
2023-12-31,PY004,LC0023,1,618.45,571.95,571.95,532.95
2023-12-31,PY004,LC0024,1,623.16,630.0,318.06,294.73
2023-12-31,PY004,LC0025,5,2243.17,2273.93,2273.93,2189.17
2023-12-31,PY004,LC0026,8,7261.54,6997.93,6889.84,6552.81
2023-12-31,PY004,LC0027,9,3568.04,3517.4100000000003,3517.4100000000003,3281.8599999999997
2023-12-31,PY004,LC0028,22,20691.61,21322.739999999998,21214.73,20191.5
2023-12-31,PY004,LC0029,7,3762.3,3671.1099999999997,3244.41,3010.3
2023-12-31,PY004,LC0030,2,554.53,559.71,559.71,548.13
2023-12-31,PY004,LC0031,11,7523.24,7656.82,7656.82,7208.49
2023-12-31,PY004,LC0032,5,4558.79,4322.63,4171.02,3843.65
2023-12-31,PY004,LC0033,5,4059.7200000000003,4365.96,4365.96,4113.84
2023-12-31,PY004,LC0034,4,4016.4,4266.46,4266.46,4066.12
2023-12-31,PY004,LC0035,8,3453.17,3341.76,3341.76,3227.41
2023-12-31,PY004,LC0036,3,1237.63,1258.11,1258.11,1176.21
2023-12-31,PY004,LC0037,4,1879.88,1952.93,1952.93,1866.74
2023-12-31,PY004,LC0038,6,4061.04,4032.8199999999997,2471.88,2301.35
2023-12-31,PY004,LC0039,9,5222.37,5210.929999999999,4835.86,4607.650000000001
2023-12-31,PY004,LC0040,1,1843.27,1616.66,1616.66,1462.99
2023-12-31,PY004,LC0041,7,9787.349999999999,9674.79,9674.79,9344.64
2023-12-31,PY004,LC0042,9,4451.6,4254.89,4254.89,4051.54
2023-12-31,PY004,LC0043,11,7216.07,7342.95,6940.12,6490.28
2023-12-31,PY004,LC0046,7,6921.099999999999,6630.5599999999995,6375.75,6032.9400000000005
2023-12-31,PY004,LC0047,11,14165.619999999999,14776.769999999999,14776.769999999999,13830.46
2023-12-31,PY004,LC0048,1,1512.61,1646.32,1646.32,1592.36
2023-12-31,PY004,LC0049,20,15050.93,15093.08,14866.31,14237.46
2023-12-31,PY004,LC0051,2,879.58,777.9200000000001,777.9200000000001,735.64
2023-12-31,PY004,LC0052,17,12572.05,12673.51,12673.51,11915.49
2023-12-31,PY005,LC0001,13,6529.0,6588.82,6588.82,6134.12
2023-12-31,PY005,LC0002,1,355.31,365.12,365.12,337.12
2023-12-31,PY005,LC0003,2,953.78,878.89,878.89,838.0699999999999
2023-12-31,PY005,LC0004,3,3226.9799999999996,3187.06,3187.06,2998.26
2023-12-31,PY005,LC0005,9,5888.14,6245.43,5689.26,5291.85
2023-12-31,PY005,LC0006,12,3619.02,3598.83,3499.1400000000003,3292.1499999999996
2023-12-31,PY005,LC0007,4,2485.37,2598.79,2598.79,2457.5299999999997
2023-12-31,PY005,LC0008,4,5639.32,5543.1,5543.1,5160.66
2023-12-31,PY005,LC0009,6,3128.27,2906.2700000000004,2906.2700000000004,2801.9700000000003
2023-12-31,PY005,LC0010,1,1728.42,1641.65,459.33000000000015,447.58
2023-12-31,PY005,LC0011,5,2603.65,2425.27,2385.05,2279.48
2023-12-31,PY005,LC0012,2,706.88,759.3,759.3,728.24
2023-12-31,PY005,LC0013,3,1475.26,1465.57,1465.57,1406.9299999999998
2023-12-31,PY005,LC0014,2,1030.37,1076.16,1076.16,1024.8
2023-12-31,PY005,LC0015,16,10212.35,10458.73,10458.73,9942.32
2023-12-31,PY005,LC0016,5,4200.5,4384.84,4202.67,3852.27
2023-12-31,PY005,LC0017,4,3069.24,3135.7200000000003,3135.7200000000003,2997.42
2023-12-31,PY005,LC0018,12,9678.34,9748.68,9397.09,8883.060000000001
2023-12-31,PY005,LC0019,20,31392.899999999998,32128.53,32128.53,30255.75
2023-12-31,PY005,LC0020,2,2553.95,2522.12,2522.12,2425.58
2023-12-31,PY005,LC0021,5,2357.0,2513.5699999999997,2513.5699999999997,2446.3
2023-12-31,PY005,LC0022,1,338.73,319.16,319.16,299.69
2023-12-31,PY005,LC0023,5,2871.47,3146.04,3146.04,2950.9500000000003
2023-12-31,PY005,LC0025,5,4051.42,4103.67,4067.3399999999997,3864.7400000000002
2023-12-31,PY005,LC0026,8,6632.63,6691.67,6691.67,6331.43
2023-12-31,PY005,LC0027,10,7923.85,8004.84,8004.84,7508.1900000000005
2023-12-31,PY005,LC0028,17,11662.35,11394.62,11394.62,10714.68
2023-12-31,PY005,LC0029,3,1817.27,1958.9999999999998,1958.9999999999998,1877.08
2023-12-31,PY005,LC0030,1,150.37,146.79,146.79,133.85
2023-12-31,PY005,LC0031,10,18567.64,17866.600000000002,17818.920000000002,16639.09
2023-12-31,PY005,LC0032,2,610.3,624.1700000000001,624.1700000000001,585.82
2023-12-31,PY005,LC0033,7,8062.83,7974.96,7244.6,6836.81
2023-12-31,PY005,LC0034,2,3870.47,4280.849999999999,4197.17,3778.66
2023-12-31,PY005,LC0035,10,4878.21,4503.95,2756.0699999999997,2684.56
2023-12-31,PY005,LC0036,10,8565.11,8886.86,8649.08,8114.9400000000005
2023-12-31,PY005,LC0037,7,7121.36,7185.78,7185.78,6917.9
2023-12-31,PY005,LC0038,2,171.88,179.17,179.17,170.6
2023-12-31,PY005,LC0039,8,4856.88,5138.64,4862.59,4619.33
2023-12-31,PY005,LC0040,1,1582.58,1592.53,1592.53,1507.27
2023-12-31,PY005,LC0041,6,4494.67,4309.48,4309.48,4059.62
2023-12-31,PY005,LC0042,10,7439.86,7536.0599999999995,6844.32,6565.92
2023-12-31,PY005,LC0043,14,9686.46,9623.02,9331.619999999999,8843.85
2023-12-31,PY005,LC0046,13,6213.78,6210.66,5727.72,5429.43
2023-12-31,PY005,LC0047,11,6647.01,6367.0,6003.04,5651.79
2023-12-31,PY005,LC0048,3,1334.21,1311.4,1241.09,1182.57
2023-12-31,PY005,LC0049,16,10819.0,10323.36,10245.67,9690.68
2023-12-31,PY005,LC0052,8,6200.97,6781.13,6781.13,6422.7
2023-12-31,PY005,LC0053,1,356.94,363.86,363.86,343.65
2023-12-31,PY006,LC0001,13,9374.34,9834.61,9471.11,9005.9
2023-12-31,PY006,LC0002,1,568.17,531.47,531.47,509.57
2023-12-31,PY006,LC0003,3,1237.95,1167.22,1167.22,1122.1599999999999
2023-12-31,PY006,LC0005,12,6189.79,6063.75,6063.75,5855.5199999999995
2023-12-31,PY006,LC0006,7,5767.32,6173.950000000001,6142.200000000001,5817.5599999999995
2023-12-31,PY006,LC0007,4,3519.84,3767.8199999999997,3767.8199999999997,3434.89
2023-12-31,PY006,LC0008,8,7917.49,7795.77,6777.9,6350.79
2023-12-31,PY006,LC0009,5,1730.74,1781.39,1559.22,1440.68
2023-12-31,PY006,LC0010,3,1153.1599999999999,1192.9099999999999,1192.9099999999999,1134.78
2023-12-31,PY006,LC0011,4,2080.47,2058.39,1866.72,1725.69
2023-12-31,PY006,LC0012,1,35.53,39.7,39.7,35.74
2023-12-31,PY006,LC0013,4,2004.07,1973.99,1973.99,1910.46
2023-12-31,PY006,LC0015,24,15327.94,15450.76,15450.76,14730.23
2023-12-31,PY006,LC0016,4,3467.14,3555.05,3292.23,3199.92
2023-12-31,PY006,LC0017,3,2095.4,2015.54,2015.54,1903.3
2023-12-31,PY006,LC0018,11,9645.23,9740.82,9740.82,9266.84
2023-12-31,PY006,LC0019,10,10963.189999999999,10799.39,10799.39,10294.34
2023-12-31,PY006,LC0020,2,793.4100000000001,841.75,769.1100000000001,752.7
2023-12-31,PY006,LC0021,3,2189.5299999999997,1998.37,1998.37,1935.63
2023-12-31,PY006,LC0022,5,5229.54,4779.41,4779.41,4566.43
2023-12-31,PY006,LC0023,4,3447.6099999999997,3377.8199999999997,3377.8199999999997,3228.08
2023-12-31,PY006,LC0025,8,5054.13,5249.43,5249.43,5023.9
2023-12-31,PY006,LC0026,6,7033.21,7228.82,7228.82,6870.33
2023-12-31,PY006,LC0027,6,1658.74,1777.96,1647.3000000000002,1555.57
2023-12-31,PY006,LC0028,16,17472.399999999998,17628.76,17628.76,16330.470000000001
2023-12-31,PY006,LC0029,3,1868.26,1813.59,1813.59,1739.37
2023-12-31,PY006,LC0030,3,1348.47,1516.0300000000002,1516.0300000000002,1386.4099999999999
2023-12-31,PY006,LC0031,12,5632.76,5343.07,5343.07,5055.62
2023-12-31,PY006,LC0032,4,1875.63,1839.62,1839.62,1748.4499999999998
2023-12-31,PY006,LC0033,8,3461.29,3464.67,3248.97,3105.5
2023-12-31,PY006,LC0034,1,992.85,972.95,972.95,895.75
2023-12-31,PY006,LC0035,8,4662.71,4743.49,4743.49,4469.63
2023-12-31,PY006,LC0036,3,876.35,857.02,857.02,800.5999999999999
2023-12-31,PY006,LC0037,4,5318.62,5493.3,5493.3,5194.69
2023-12-31,PY006,LC0038,5,2742.19,2644.32,2169.44,2033.8600000000001
2023-12-31,PY006,LC0039,10,27929.47,27894.5,27894.5,26820.23
2023-12-31,PY006,LC0041,6,4153.99,4349.57,4349.57,4170.01
2023-12-31,PY006,LC0042,13,8498.67,8610.72,8610.72,8185.889999999999
2023-12-31,PY006,LC0043,5,1764.69,1748.38,1748.38,1690.68
2023-12-31,PY006,LC0045,1,1760.57,1685.73,1685.73,1567.7
2023-12-31,PY006,LC0046,13,8432.35,8539.45,7601.320000000001,7353.82
2023-12-31,PY006,LC0047,11,10979.93,10942.51,10942.51,10307.41
2023-12-31,PY006,LC0048,4,1208.1799999999998,1230.69,1230.69,1177.23
2023-12-31,PY006,LC0049,13,6507.55,6612.17,6612.17,6236.31
2023-12-31,PY006,LC0051,2,2294.41,2028.7,2028.7,1949.25
2023-12-31,PY006,LC0052,11,5547.31,5441.78,5441.78,5116.51
2023-12-31,PY007,LC0001,16,10787.0,11147.14,10324.69,9763.09
2023-12-31,PY007,LC0002,2,1642.01,1584.1,1584.1,1481.54
2023-12-31,PY007,LC0003,8,4166.08,4387.1900000000005,4387.1900000000005,4175.15
2023-12-31,PY007,LC0004,1,3556.65,3068.85,3068.85,3041.31
2023-12-31,PY007,LC0005,9,7527.43,7660.599999999999,6700.42,6242.18
2023-12-31,PY007,LC0006,9,8810.14,8905.52,7137.82,6901.91
2023-12-31,PY007,LC0007,1,469.6,507.09,507.09,484.71
2023-12-31,PY007,LC0008,5,7288.85,7248.56,7248.56,6778.38
2023-12-31,PY007,LC0009,13,6294.33,6159.01,6159.01,5894.47
2023-12-31,PY007,LC0010,1,361.73,374.56,374.56,369.96
2023-12-31,PY007,LC0011,6,3094.85,3167.89,3167.89,3044.02
2023-12-31,PY007,LC0013,2,901.4300000000001,902.01,902.01,837.9
2023-12-31,PY007,LC0014,1,186.86,197.81,197.81,180.78
2023-12-31,PY007,LC0015,20,12032.94,12424.82,11434.16,10943.49
2023-12-31,PY007,LC0016,7,5058.99,5054.07,5054.07,4874.19
2023-12-31,PY007,LC0017,5,9189.5,8465.19,8465.19,8109.86
2023-12-31,PY007,LC0018,15,10540.98,10345.87,8652.85,8244.14
2023-12-31,PY007,LC0019,14,15611.87,15537.94,15457.720000000001,14288.45
2023-12-31,PY007,LC0020,3,3480.9000000000005,3266.1,2974.72,2885.15
2023-12-31,PY007,LC0021,3,2003.52,2163.34,2163.34,2051.99
2023-12-31,PY007,LC0022,2,1229.84,1312.8700000000001,614.8700000000001,606.26
2023-12-31,PY007,LC0023,2,545.37,594.13,594.13,567.83
2023-12-31,PY007,LC0025,8,5788.62,5681.320000000001,5681.320000000001,5351.43
2023-12-31,PY007,LC0026,7,6510.639999999999,6366.37,6180.41,5900.360000000001
2023-12-31,PY007,LC0027,14,9271.7,9310.17,9039.12,8609.83
2023-12-31,PY007,LC0028,14,8669.55,8629.76,8175.24,7619.099999999999
2023-12-31,PY007,LC0029,3,1910.45,1900.26,1900.26,1814.14
2023-12-31,PY007,LC0030,2,148.61,138.22,138.22,129.6
2023-12-31,PY007,LC0031,10,5529.42,5549.74,5549.74,5322.1900000000005
2023-12-31,PY007,LC0032,2,760.24,754.88,542.22,530.74
2023-12-31,PY007,LC0033,5,2010.67,1957.63,1935.8700000000001,1839.92
2023-12-31,PY007,LC0034,2,675.38,729.83,729.83,690.91
2023-12-31,PY007,LC0035,5,1680.16,1693.71,1693.71,1593.37
2023-12-31,PY007,LC0036,4,3919.09,3807.38,3807.38,3638.59
2023-12-31,PY007,LC0037,12,14659.09,14895.53,14797.78,14049.9
2023-12-31,PY007,LC0038,4,1632.19,1723.01,1723.01,1651.68
2023-12-31,PY007,LC0039,7,12046.37,12879.8,12649.949999999999,11736.300000000001
2023-12-31,PY007,LC0040,2,2913.43,3146.1499999999996,2533.67,2460.88
2023-12-31,PY007,LC0041,4,2696.04,2531.93,2332.04,2220.8199999999997
2023-12-31,PY007,LC0042,16,9090.73,9340.32,8659.8,8107.95
2023-12-31,PY007,LC0043,12,7212.139999999999,7154.22,6942.17,6572.99
2023-12-31,PY007,LC0045,1,486.91,459.07,459.07,454.67
2023-12-31,PY007,LC0046,16,12100.539999999999,12320.26,12320.26,11566.28
2023-12-31,PY007,LC0047,17,14061.74,13672.77,13319.29,12577.07
2023-12-31,PY007,LC0048,4,2199.5,2133.69,2133.69,2018.05
2023-12-31,PY007,LC0049,13,6758.55,6571.12,6571.12,6283.05
2023-12-31,PY007,LC0050,1,562.21,499.59,499.59,451.63
2023-12-31,PY007,LC0051,1,596.49,550.16,550.16,513.4
2023-12-31,PY007,LC0052,14,10710.47,10134.6,9105.89,8668.74
2023-12-31,PY007,LC0053,2,1051.93,1046.93,1046.93,1012.59
2023-12-31,PY008,LC0001,14,6596.21,6342.23,5795.42,5498.59
2023-12-31,PY008,LC0003,3,1774.08,1817.41,1817.41,1714.78
2023-12-31,PY008,LC0004,1,4250.71,4011.65,4011.65,3796.17
2023-12-31,PY008,LC0005,9,3455.78,3544.4,3313.85,3126.65
2023-12-31,PY008,LC0006,9,10670.18,11525.18,11525.18,10967.689999999999
2023-12-31,PY008,LC0007,6,1860.49,1825.11,1825.11,1719.53
2023-12-31,PY008,LC0008,2,2282.14,2516.38,2516.38,2315.5
2023-12-31,PY008,LC0009,13,8164.13,8750.13,7410.95,6983.96
2023-12-31,PY008,LC0011,6,4856.41,4963.62,4963.62,4662.96
2023-12-31,PY008,LC0012,1,518.68,554.51,554.51,514.49
2023-12-31,PY008,LC0013,4,1163.78,1216.83,1216.83,1157.0
2023-12-31,PY008,LC0014,3,1025.04,1032.8400000000001,1032.8400000000001,1001.39
2023-12-31,PY008,LC0015,20,9445.94,9305.130000000001,9305.130000000001,8864.29
2023-12-31,PY008,LC0016,7,4367.639999999999,4104.46,4104.46,3987.88
2023-12-31,PY008,LC0017,2,1142.18,1041.01,1041.01,965.6800000000001
2023-12-31,PY008,LC0018,9,6961.700000000001,6868.280000000001,6868.280000000001,6442.42
2023-12-31,PY008,LC0019,20,17551.37,17339.91,16767.91,15624.27
2023-12-31,PY008,LC0020,1,1135.1,992.35,992.35,916.22
2023-12-31,PY008,LC0021,5,2096.75,2057.27,2057.27,1936.58
2023-12-31,PY008,LC0022,11,8724.85,8727.55,8727.55,8165.63
2023-12-31,PY008,LC0023,3,1759.05,1777.29,1777.29,1686.87
2023-12-31,PY008,LC0024,1,144.76,125.53,125.53,122.49
2023-12-31,PY008,LC0025,11,5144.29,5184.24,4697.46,4427.1
2023-12-31,PY008,LC0026,12,19555.96,20450.079999999998,16737.94,15881.400000000001
2023-12-31,PY008,LC0027,5,4495.74,4540.25,4540.25,4223.42
2023-12-31,PY008,LC0028,22,19609.41,19781.03,19781.03,18797.87
2023-12-31,PY008,LC0029,4,1596.82,1543.37,1543.37,1445.29
2023-12-31,PY008,LC0030,3,3542.75,3480.62,3480.62,3161.2
2023-12-31,PY008,LC0031,15,10917.98,11156.05,11094.43,10662.279999999999
2023-12-31,PY008,LC0032,2,1545.6,1423.43,1423.43,1292.37
2023-12-31,PY008,LC0033,5,4326.48,4024.46,4024.46,3845.44
2023-12-31,PY008,LC0034,5,5970.59,6223.98,6223.98,5808.52
2023-12-31,PY008,LC0035,10,11113.21,11112.240000000002,10209.150000000001,9885.49
2023-12-31,PY008,LC0036,3,1148.74,1061.89,1061.89,1018.96
2023-12-31,PY008,LC0037,11,10924.76,11063.09,11063.09,10224.2
2023-12-31,PY008,LC0039,5,2638.59,2729.0299999999997,2729.0299999999997,2623.25
2023-12-31,PY008,LC0040,2,10259.76,10241.23,10241.23,9409.85
2023-12-31,PY008,LC0041,6,5304.139999999999,5308.18,5308.18,5100.51
2023-12-31,PY008,LC0042,9,6897.139999999999,6969.33,6558.4800000000005,6174.67
2023-12-31,PY008,LC0043,6,6310.95,6243.88,5996.38,5520.9
2023-12-31,PY008,LC0046,10,6138.82,6053.46,6053.46,5790.72
2023-12-31,PY008,LC0047,12,6726.43,7040.98,7040.98,6666.04
2023-12-31,PY008,LC0048,2,1532.31,1601.43,1601.43,1456.52
2023-12-31,PY008,LC0049,10,4850.139999999999,4982.2300000000005,4982.2300000000005,4644.08
2023-12-31,PY008,LC0052,10,19055.71,20153.289999999997,20153.289999999997,18513.46
2023-12-31,PY009,LC0001,69,40568.56,27659.149999999998,27620.739999999998,26885.69
2023-12-31,PY009,LC0002,3,1435.49,1025.07,1025.07,983.0799999999999
2023-12-31,PY009,LC0003,16,8358.67,5867.71,5656.37,5460.58
2023-12-31,PY009,LC0004,8,5532.55,3774.08,3587.38,3470.59
2023-12-31,PY009,LC0005,46,46175.869999999995,32096.170000000002,31873.24,31110.32
2023-12-31,PY009,LC0006,35,30518.0,20081.69,20032.25,19366.48
2023-12-31,PY009,LC0007,3,1005.42,714.48,714.48,696.25
2023-12-31,PY009,LC0008,10,9774.17,6453.92,5853.61,5572.0
2023-12-31,PY009,LC0009,40,34205.96,23234.41,23037.02,22337.57
2023-12-31,PY009,LC0010,13,6397.3,4573.66,4484.22,4367.5
2023-12-31,PY009,LC0011,23,11660.03,7979.19,7631.43,7375.9
2023-12-31,PY009,LC0013,13,9477.2,6657.01,6657.01,6430.38
2023-12-31,PY009,LC0014,6,8816.220000000001,6428.9800000000005,6428.9800000000005,6225.8099999999995
2023-12-31,PY009,LC0015,39,31864.91,21616.04,21210.5,20683.58
2023-12-31,PY009,LC0016,19,14116.95,9453.22,9453.22,9149.84
2023-12-31,PY009,LC0017,24,25472.77,17658.3,17658.3,17240.48
2023-12-31,PY009,LC0018,34,24166.43,16467.0,16381.05,15898.08
2023-12-31,PY009,LC0019,65,54433.47,37880.74,37338.99,36190.03
2023-12-31,PY009,LC0020,8,6285.62,4477.16,4477.16,4379.74
2023-12-31,PY009,LC0021,16,8533.42,5583.76,4947.74,4822.0
2023-12-31,PY009,LC0022,22,20594.2,14434.779999999999,13299.369999999999,12842.62
2023-12-31,PY009,LC0023,9,8354.58,5272.54,5272.54,5136.09
2023-12-31,PY009,LC0024,1,385.76,259.34,259.34,256.28
2023-12-31,PY009,LC0025,31,22574.61,15124.55,15124.55,14665.130000000001
2023-12-31,PY009,LC0026,25,25673.66,17143.13,17143.13,16502.18
2023-12-31,PY009,LC0027,40,24235.07,16778.31,16062.43,15596.42
2023-12-31,PY009,LC0028,62,55812.66,37277.1,37034.24,35942.68
2023-12-31,PY009,LC0029,8,3595.84,2429.1,2429.1,2347.34
2023-12-31,PY009,LC0030,14,9822.82,6510.65,6510.65,6319.3
2023-12-31,PY009,LC0031,59,42063.159999999996,28670.65,27773.29,26973.88
2023-12-31,PY009,LC0032,12,6627.58,4305.58,4305.58,4166.67
2023-12-31,PY009,LC0033,20,15584.39,10680.75,10680.75,10374.42
2023-12-31,PY009,LC0034,5,9011.539999999999,5852.900000000001,3065.8,2976.16
2023-12-31,PY009,LC0035,25,20425.75,13744.43,13403.35,12951.67
2023-12-31,PY009,LC0036,15,12258.21,8497.61,8318.1,8139.2699999999995
2023-12-31,PY009,LC0037,24,14121.47,9361.41,8465.68,8154.46
2023-12-31,PY009,LC0038,17,12924.6,8731.0,8731.0,8417.6
2023-12-31,PY009,LC0039,35,28032.3,19211.23,18820.07,18162.09
